tokens;labels
Harbour;0
,;0
Fortune;0
Bay;0
,;0
Newfoundland;0
and;0
Labrador;0
# New sentence = :5 strokes – Walter Morgan , 1996 Ameritech Senior Open;0
:5;0
strokes;0
–;0
Walter;0
Morgan;0
,;0
1996;0
Ameritech;0
Senior;0
Open;0
# New sentence = It is named after Loch Broom ( ) in Scotland .;0
It;0
is;0
named;0
after;0
Loch;0
Broom;0
(;0
);0
in;0
Scotland;0
.;0
# New sentence = Toivo Kuula ( 1983 );0
Toivo;0
Kuula;0
(;0
1983;0
);0
# New sentence = Colegio Maestro Ávila;0
Colegio;0
Maestro;0
Ávila;0
# New sentence = Renan Bardini Bressan;0
Renan;0
Bardini;0
Bressan;0
# New sentence = I 'm Here to Help '';0
I;0
'm;0
Here;0
to;0
Help;0
'';0
# New sentence = He has played 31 matches for the Norway national handball team between 2005 and 2010 .;0
He;0
has;0
played;0
31;0
matches;0
for;0
the;0
Norway;0
national;0
handball;0
team;0
between;0
2005;0
and;0
2010;0
.;0
# New sentence = He was raised partially in Mantua .;0
He;0
was;0
raised;0
partially;0
in;0
Mantua;0
.;0
# New sentence = George William Smith ( sportsman );0
George;0
William;0
Smith;0
(;0
sportsman;0
);0
# New sentence = Gaetano de Lai;0
Gaetano;0
de;0
Lai;0
# New sentence = '' Caribou Kitchen '';0
'';0
Caribou;0
Kitchen;0
'';0
# New sentence = William Henry Bartlett;0
William;0
Henry;0
Bartlett;0
# New sentence = Sadhana Sargam , Kavita Krishnamurthy;0
Sadhana;0
Sargam;0
,;0
Kavita;0
Krishnamurthy;0
# New sentence = Jiyin ( Dingtao County , Shandong );0
Jiyin;0
(;0
Dingtao;0
County;0
,;0
Shandong;0
);0
# New sentence = Samuel Jordan Kirkwood , Iowa;0
Samuel;0
Jordan;0
Kirkwood;0
,;0
Iowa;0
# New sentence = Israel Isidor Elyashev;0
Israel;0
Isidor;0
Elyashev;0
# New sentence = Gerald Wallace ( 11 );0
Gerald;0
Wallace;0
(;0
11;0
);0
# New sentence = • Kljajićevo ( 6012 );0
•;0
Kljajićevo;0
(;0
6012;0
);0
# New sentence = He attended St. Bernard High School ( Los Angeles , California ) , before transferring to Beverly Hills High School in Beverly Hills , California .;0
He;0
attended;0
St.;0
Bernard;0
High;0
School;0
(;0
Los;0
Angeles;0
,;0
California;0
);0
,;0
before;0
transferring;0
to;0
Beverly;0
Hills;0
High;0
School;0
in;0
Beverly;0
Hills;0
,;0
California;0
.;0
# New sentence = The Guardian ( TV series );0
The;0
Guardian;0
(;0
TV;0
series;0
);0
# New sentence = Ellesmere Port Dock;0
Ellesmere;0
Port;0
Dock;0
# New sentence = The first protest was one of the largest that Turkey had seen in years until then .;0
The;0
first;0
protest;0
was;0
one;0
of;0
the;0
largest;0
that;0
Turkey;0
had;0
seen;0
in;0
years;0
until;0
then;0
.;0
# New sentence = Sekolah Berasrama Penuh Integrasi Gombak ( InteGomb ) , Selangor;0
Sekolah;0
Berasrama;0
Penuh;0
Integrasi;0
Gombak;0
(;0
InteGomb;0
);0
,;0
Selangor;0
# New sentence = Ananda Lewis – correspondent ( 2004–2005 );0
Ananda;0
Lewis;0
–;0
correspondent;0
(;0
2004–2005;0
);0
# New sentence = Miss World 2006 - Unplaced;0
Miss;0
World;0
2006;0
-;0
Unplaced;0
# New sentence = ** Pascal-Firmin Ndimira .;0
**;0
Pascal-Firmin;0
Ndimira;0
.;0
# New sentence = He was born in Springfield , Massachusetts .;0
He;0
was;0
born;0
in;0
Springfield;0
,;0
Massachusetts;0
.;0
# New sentence = Carole Bouquet , Philippe Noiret , Josiane Balasko , Marie-Anne Chazel , Christian Clavier ...;0
Carole;0
Bouquet;0
,;0
Philippe;0
Noiret;0
,;0
Josiane;0
Balasko;0
,;0
Marie-Anne;0
Chazel;0
,;0
Christian;0
Clavier;0
...;0
# New sentence = FCF Como 2000;0
FCF;0
Como;0
2000;0
# New sentence = ( From bottom left to bottom right ) Michael Fishman as D.J .;0
(;0
From;0
bottom;0
left;0
to;0
bottom;0
right;0
);0
Michael;0
Fishman;0
as;0
D.J;0
.;0
# New sentence = He was buried at Arlington National Cemetery .;0
He;0
was;0
buried;0
at;0
Arlington;0
National;0
Cemetery;0
.;0
# New sentence = ' '' Kumiko Iijima Yurika Sema '' ' 6–4 6–1;0
';0
'';0
Kumiko;0
Iijima;0
Yurika;0
Sema;0
'';0
';0
6–4;0
6–1;0
# New sentence = Speaker of the House of Representatives : Champ Clark ( D );0
Speaker;0
of;0
the;0
House;0
of;0
Representatives;0
:;0
Champ;0
Clark;0
(;0
D;0
);0
# New sentence = ' '' ' '' - Sanja Papić;0
';0
'';0
';0
'';0
-;0
Sanja;0
Papić;0
# New sentence = He studied in Bapatla Engineering College .;0
He;0
studied;0
in;0
Bapatla;0
Engineering;0
College;0
.;0
# New sentence = Kosarzyn , Greater Poland Voivodeship;0
Kosarzyn;0
,;0
Greater;0
Poland;0
Voivodeship;0
# New sentence = From 1904 onwards Charlie Chaplin trod the boards as a teenager .;0
From;0
1904;0
onwards;0
Charlie;0
Chaplin;0
trod;0
the;0
boards;0
as;0
a;0
teenager;0
.;0
# New sentence = '' Euptera falcata '' Libert , 1998;0
'';0
Euptera;0
falcata;0
'';0
Libert;0
,;0
1998;0
# New sentence = National and Local Government Officers ' Association;0
National;0
and;0
Local;0
Government;0
Officers;0
';0
Association;0
# New sentence = Sir Philip Carteret , 2nd Baronet;0
Sir;0
Philip;0
Carteret;0
,;0
2nd;0
Baronet;0
# New sentence = Barice , Stari Grad;0
Barice;0
,;0
Stari;0
Grad;0
# New sentence = '' OVO '' ( 2000 );0
'';0
OVO;0
'';0
(;0
2000;0
);0
# New sentence = Donald W. Reynolds;0
Donald;0
W.;0
Reynolds;0
# New sentence = It is found in Europe .;0
It;0
is;0
found;0
in;0
Europe;0
.;0
# New sentence = *Assistant Manager : Lee Nogan;0
*Assistant;0
Manager;0
:;0
Lee;0
Nogan;0
# New sentence = ' '' John McEnroe '' ' defeated Sandy Mayer 6–7 , 6–3 , 6–3;0
';0
'';0
John;0
McEnroe;0
'';0
';0
defeated;0
Sandy;0
Mayer;0
6–7;0
,;0
6–3;0
,;0
6–3;0
# New sentence = Years later , this approach would be labeled as `` Hot adult contemporary .;0
Years;0
later;0
,;0
this;0
approach;0
would;0
be;0
labeled;0
as;0
``;0
Hot;0
adult;0
contemporary;0
.;0
# New sentence = Siemionki , Kuyavian-Pomeranian Voivodeship;0
Siemionki;0
,;0
Kuyavian-Pomeranian;0
Voivodeship;0
# New sentence = One exists at Jiangyin , Jiangsu Province , China .;0
One;0
exists;0
at;0
Jiangyin;0
,;0
Jiangsu;0
Province;0
,;0
China;0
.;0
# New sentence = '' Tinik Sa Dibdib '' ( 1985 );0
'';0
Tinik;0
Sa;0
Dibdib;0
'';0
(;0
1985;0
);0
# New sentence = It was written by Miracles lead singer Smokey Robinson , who also was the song’s producer , and the group’s main guitarist , Cornelius Grant .;0
It;0
was;0
written;0
by;0
Miracles;0
lead;0
singer;0
Smokey;0
Robinson;0
,;0
who;0
also;0
was;0
the;0
song’s;0
producer;0
,;0
and;0
the;0
group’s;0
main;0
guitarist;0
,;0
Cornelius;0
Grant;0
.;0
# New sentence = It is known from Laos .;0
It;0
is;0
known;0
from;0
Laos;0
.;0
# New sentence = William Hay ( Australian politician ) ( 1816–1908 );0
William;0
Hay;0
(;0
Australian;0
politician;0
);0
(;0
1816–1908;0
);0
# New sentence = Premier of Ontario - Bill Davis then Frank Miller then David Peterson;0
Premier;0
of;0
Ontario;0
-;0
Bill;0
Davis;0
then;0
Frank;0
Miller;0
then;0
David;0
Peterson;0
# New sentence = Harrison Township , Miami County ( northeast );0
Harrison;0
Township;0
,;0
Miami;0
County;0
(;0
northeast;0
);0
# New sentence = Horacio Rivero , Jr .;0
Horacio;0
Rivero;0
,;0
Jr;0
.;0
# New sentence = National Highway 24B ( India );0
National;0
Highway;0
24B;0
(;0
India;0
);0
# New sentence = Les Aventures du roi Pausole '' ( 1933 );0
Les;0
Aventures;0
du;0
roi;0
Pausole;0
'';0
(;0
1933;0
);0
# New sentence = He was born at Glasgow on 8 March 1824 .;0
He;0
was;0
born;0
at;0
Glasgow;0
on;0
8;0
March;0
1824;0
.;0
# New sentence = A Man Called `` Bee '' : Studying the Yanomamo , 1975;0
A;0
Man;0
Called;0
``;0
Bee;0
'';0
:;0
Studying;0
the;0
Yanomamo;0
,;0
1975;0
# New sentence = Bankhaus Reuschel & Co . , Munich;0
Bankhaus;0
Reuschel;0
&;0
Co;0
.;0
,;0
Munich;0
# New sentence = In 2010 he was appointed to replace Sen. Fred Jarrett .;0
In;0
2010;0
he;0
was;0
appointed;0
to;0
replace;0
Sen.;0
Fred;0
Jarrett;0
.;0
# New sentence = Carychium tridentatum '' ( Risso , 1826 );0
Carychium;0
tridentatum;0
'';0
(;0
Risso;0
,;0
1826;0
);0
# New sentence = Poalei Agudat Yisrael : 2;0
Poalei;0
Agudat;0
Yisrael;0
:;0
2;0
# New sentence = Vera Coking , a real-estate holdout in Atlantic City , New Jersey;0
Vera;0
Coking;0
,;0
a;0
real-estate;0
holdout;0
in;0
Atlantic;0
City;0
,;0
New;0
Jersey;0
# New sentence = ''Begonias '' ( with Caitlin Cary );0
''Begonias;0
'';0
(;0
with;0
Caitlin;0
Cary;0
);0
# New sentence = `` Galveston '' ( Jimmy Webb ) - 2:40;0
``;0
Galveston;0
'';0
(;0
Jimmy;0
Webb;0
);0
-;0
2:40;0
# New sentence = Exene Cervenka ( 1996 );0
Exene;0
Cervenka;0
(;0
1996;0
);0
# New sentence = ' '' Wicres '' ';0
';0
'';0
Wicres;0
'';0
';0
# New sentence = List of Google easter eggs;0
List;0
of;0
Google;0
easter;0
eggs;0
# New sentence = Chalk Farm Salvation Army Band;0
Chalk;0
Farm;0
Salvation;0
Army;0
Band;0
# New sentence = Mitt Romney 52 % - Barack Obama 48 %;0
Mitt;0
Romney;0
52;0
%;0
-;0
Barack;0
Obama;0
48;0
%;0
# New sentence = Murder of Nubia Barahona;0
Murder;0
of;0
Nubia;0
Barahona;0
# New sentence = The remixes were made by Shep Pettibone .;0
The;0
remixes;0
were;0
made;0
by;0
Shep;0
Pettibone;0
.;0
# New sentence = Abe Hartley – 1897;0
Abe;0
Hartley;0
–;0
1897;0
# New sentence = ' '' Piet Norval '' ' ' '' Kevin Ullyett '' '7–5 , 6–3;0
';0
'';0
Piet;0
Norval;0
'';0
';0
';0
'';0
Kevin;0
Ullyett;0
'';0
'7–5;0
,;0
6–3;0
# New sentence = Summer Jam ( song );0
Summer;0
Jam;0
(;0
song;0
);0
# New sentence = Kubra , Najmeddin ( 1145–1220 );0
Kubra;0
,;0
Najmeddin;0
(;0
1145–1220;0
);0
# New sentence = '' Have a Good Time for Me '' - Jonathan Edwards;0
'';0
Have;0
a;0
Good;0
Time;0
for;0
Me;0
'';0
-;0
Jonathan;0
Edwards;0
# New sentence = ''Claytonia caroliniana '' var. ''caroliniana '' ( N );0
''Claytonia;0
caroliniana;0
'';0
var.;0
''caroliniana;0
'';0
(;0
N;0
);0
# New sentence = Shine : The Best of Annie Crummer;0
Shine;0
:;0
The;0
Best;0
of;0
Annie;0
Crummer;0
# New sentence = ' '' With Carmen McRae '' ';0
';0
'';0
With;0
Carmen;0
McRae;0
'';0
';0
# New sentence = 1906–07 Primera Fuerza season;0
1906–07;0
Primera;0
Fuerza;0
season;0
# New sentence = Family Fortunes '' ( 2012–present );0
Family;0
Fortunes;0
'';0
(;0
2012–present;0
);0
# New sentence = Covenant of the Goddess;0
Covenant;0
of;0
the;0
Goddess;0
# New sentence = Noel Howlett - Lawyer;0
Noel;0
Howlett;0
-;0
Lawyer;0
# New sentence = *Doubles : Wayne Ferreira / Yevgeny Kafelnikov defeated Paul Haarhuis / Sandon Stolle , 6–3 , 2–6 , 6–1;0
*Doubles;0
:;0
Wayne;0
Ferreira;0
/;0
Yevgeny;0
Kafelnikov;0
defeated;0
Paul;0
Haarhuis;0
/;0
Sandon;0
Stolle;0
,;0
6–3;0
,;0
2–6;0
,;0
6–1;0
# New sentence = ''Legacy '' ( The Temptations album ) , 2004;0
''Legacy;0
'';0
(;0
The;0
Temptations;0
album;0
);0
,;0
2004;0
# New sentence = Schram City , Illinois – $ 16,994;0
Schram;0
City;0
,;0
Illinois;0
–;0
$;0
16,994;0
# New sentence = who is usually associated with Caernarvonshire .;0
who;0
is;0
usually;0
associated;0
with;0
Caernarvonshire;0
.;0
# New sentence = '' These Days '' ( 1995 );0
'';0
These;0
Days;0
'';0
(;0
1995;0
);0
# New sentence = Turtle Rock Studios;0
Turtle;0
Rock;0
Studios;0
# New sentence = Step Into the Dark '';0
Step;0
Into;0
the;0
Dark;0
'';0
# New sentence = Mossel Bay Local Municipality;0
Mossel;0
Bay;0
Local;0
Municipality;0
# New sentence = DHS Management Directorate;0
DHS;0
Management;0
Directorate;0
# New sentence = Heidkopf ( Wiehen Hills );0
Heidkopf;0
(;0
Wiehen;0
Hills;0
);0
# New sentence = ' '' Nikola Mektić '' ' ' '' Antonio Veić '' ';0
';0
'';0
Nikola;0
Mektić;0
'';0
';0
';0
'';0
Antonio;0
Veić;0
'';0
';0
# New sentence = Amit Kumar , Kavita Krishnamurthy;0
Amit;0
Kumar;0
,;0
Kavita;0
Krishnamurthy;0
# New sentence = He was born in Keiyo , Kenya , but now represents Qatar .;0
He;0
was;0
born;0
in;0
Keiyo;0
,;0
Kenya;0
,;0
but;0
now;0
represents;0
Qatar;0
.;0
# New sentence = Alejandro Falla / Eduardo Struvay , 7–6 ( 5 ) , 6–4;0
Alejandro;0
Falla;0
/;0
Eduardo;0
Struvay;0
,;0
7–6;0
(;0
5;0
);0
,;0
6–4;0
# New sentence = Pact of San José de Flores;0
Pact;0
of;0
San;0
José;0
de;0
Flores;0
# New sentence = '' Uruguay '' ';0
'';0
Uruguay;0
'';0
';0
# New sentence = 1921–1924 : Gustav Henriksen;0
1921–1924;0
:;0
Gustav;0
Henriksen;0
# New sentence = IF Sturla , Norway , Drammen;0
IF;0
Sturla;0
,;0
Norway;0
,;0
Drammen;0
# New sentence = Then they surfaced in Brockville in Ontario , Canada .;0
Then;0
they;0
surfaced;0
in;0
Brockville;0
in;0
Ontario;0
,;0
Canada;0
.;0
# New sentence = Battle Creek Revolution;0
Battle;0
Creek;0
Revolution;0
# New sentence = '' Saturday Night Live '' ( 1975—present );0
'';0
Saturday;0
Night;0
Live;0
'';0
(;0
1975—present;0
);0
# New sentence = '' The Catherine Tate Show '';0
'';0
The;0
Catherine;0
Tate;0
Show;0
'';0
# New sentence = Carl Hooper ( WIN ) , 233;0
Carl;0
Hooper;0
(;0
WIN;0
);0
,;0
233;0
# New sentence = : Rated `` Exemplary '' by TEA in 2009 .;0
:;0
Rated;0
``;0
Exemplary;0
'';0
by;0
TEA;0
in;0
2009;0
.;0
# New sentence = Francesco Aldi / Daniele Giorgini;0
Francesco;0
Aldi;0
/;0
Daniele;0
Giorgini;0
# New sentence = FC St. Gallen ( 2001-2002 );0
FC;0
St.;0
Gallen;0
(;0
2001-2002;0
);0
# New sentence = Carmichaels , Pennsylvania;0
Carmichaels;0
,;0
Pennsylvania;0
# New sentence = ** '' Duchy of Spoleto '' ' - Alberic I ( 897–922 );0
**;0
'';0
Duchy;0
of;0
Spoleto;0
'';0
';0
-;0
Alberic;0
I;0
(;0
897–922;0
);0
# New sentence = Communes of the Meurthe-et-Moselle department;0
Communes;0
of;0
the;0
Meurthe-et-Moselle;0
department;0
# New sentence = Bibliography of atmospheric dispersion modeling;0
Bibliography;0
of;0
atmospheric;0
dispersion;0
modeling;0
# New sentence = Wormerveer ( Wm );0
Wormerveer;0
(;0
Wm;0
);0
# New sentence = Iecava ( river );0
Iecava;0
(;0
river;0
);0
# New sentence = Bârzava , Arad;0
Bârzava;0
,;0
Arad;0
# New sentence = Uprising in Banat;0
Uprising;0
in;0
Banat;0
# New sentence = He died in Hallowell , Maine , October 17 , 1856 .;0
He;0
died;0
in;0
Hallowell;0
,;0
Maine;0
,;0
October;0
17;0
,;0
1856;0
.;0
# New sentence = Hanover Township , Butler County , Ohio;0
Hanover;0
Township;0
,;0
Butler;0
County;0
,;0
Ohio;0
# New sentence = Punjab , India;0
Punjab;0
,;0
India;0
# New sentence = Gmina Małomice ( urban-rural , Żagań County , Lubusz Voivodeship , 79.5 km2 , 5,443 );0
Gmina;0
Małomice;0
(;0
urban-rural;0
,;0
Żagań;0
County;0
,;0
Lubusz;0
Voivodeship;0
,;0
79.5;0
km2;0
,;0
5,443;0
);0
# New sentence = Grohotișul River ( Bângăleasa );0
Grohotișul;0
River;0
(;0
Bângăleasa;0
);0
# New sentence = ' '' Caio Zampieri '' ' 7–6 ( 7–3 ) , 5–7 , 7–6 ( 7–4 );0
';0
'';0
Caio;0
Zampieri;0
'';0
';0
7–6;0
(;0
7–3;0
);0
,;0
5–7;0
,;0
7–6;0
(;0
7–4;0
);0
# New sentence = ' '' Adrian Mannarino '' ';0
';0
'';0
Adrian;0
Mannarino;0
'';0
';0
# New sentence = Karl Shapiro , ''Poems '';0
Karl;0
Shapiro;0
,;0
''Poems;0
'';0
# New sentence = Ullevaal Stadion , Oslo ( H );0
Ullevaal;0
Stadion;0
,;0
Oslo;0
(;0
H;0
);0
# New sentence = Tiền Giang Province;0
Tiền;0
Giang;0
Province;0
# New sentence = : : : Bradyrhizobium '';0
:;0
:;0
:;0
Bradyrhizobium;0
'';0
# New sentence = Jewish : 10,645 ( 2.9 % );0
Jewish;0
:;0
10,645;0
(;0
2.9;0
%;0
);0
# New sentence = *Promoted in 3. liga : LP Domino↑;0
*Promoted;0
in;0
3.;0
liga;0
:;0
LP;0
Domino↑;0
# New sentence = Wallace Walter Atwood;0
Wallace;0
Walter;0
Atwood;0
# New sentence = Guardians of the Galaxy ( 2008 team );0
Guardians;0
of;0
the;0
Galaxy;0
(;0
2008;0
team;0
);0
# New sentence = Yellow-nosed cotton rat;0
Yellow-nosed;0
cotton;0
rat;0
# New sentence = 1628 : Pieter Soutman , Jan Matham ( son of Jacob Matham ) , Jan Wils;0
1628;0
:;0
Pieter;0
Soutman;0
,;0
Jan;0
Matham;0
(;0
son;0
of;0
Jacob;0
Matham;0
);0
,;0
Jan;0
Wils;0
# New sentence = Vladimir Arsenyev – Dersu Uzala '';0
Vladimir;0
Arsenyev;0
–;0
Dersu;0
Uzala;0
'';0
# New sentence = '' Beautiful Night '';0
'';0
Beautiful;0
Night;0
'';0
# New sentence = Anton Walbrook , Diana Wynyard , Frank Pettingell;0
Anton;0
Walbrook;0
,;0
Diana;0
Wynyard;0
,;0
Frank;0
Pettingell;0
# New sentence = The degree allowed him to take a teaching position in 1954 at the University of Queensland in Brisbane .;0
The;0
degree;0
allowed;0
him;0
to;0
take;0
a;0
teaching;0
position;0
in;0
1954;0
at;0
the;0
University;0
of;0
Queensland;0
in;0
Brisbane;0
.;0
# New sentence = 80px '' David Dinkins '' ';0
80px;0
'';0
David;0
Dinkins;0
'';0
';0
# New sentence = BUS US 27 '' – Mount Pleasant , Michigan;0
BUS;0
US;0
27;0
'';0
–;0
Mount;0
Pleasant;0
,;0
Michigan;0
# New sentence = Portuguese legislative election , 2015;0
Portuguese;0
legislative;0
election;0
,;0
2015;0
# New sentence = All songs written and composed by George Harrison , except where noted .;0
All;0
songs;0
written;0
and;0
composed;0
by;0
George;0
Harrison;0
,;0
except;0
where;0
noted;0
.;0
# New sentence = Yip Pui Yin '' ( Third Round );0
Yip;0
Pui;0
Yin;0
'';0
(;0
Third;0
Round;0
);0
# New sentence = ''Alice '' at Showcase;0
''Alice;0
'';0
at;0
Showcase;0
# New sentence = Shur Daraq , Marand;0
Shur;0
Daraq;0
,;0
Marand;0
# New sentence = ' '' Mazhabi ' '';0
';0
'';0
Mazhabi;0
';0
'';0
# New sentence = '' Tharg 's Terror Tales '' :;0
'';0
Tharg;0
's;0
Terror;0
Tales;0
'';0
:;0
# New sentence = Flamingo , Monroe County , Florida;0
Flamingo;0
,;0
Monroe;0
County;0
,;0
Florida;0
# New sentence = Henry Drummond ( disambiguation );0
Henry;0
Drummond;0
(;0
disambiguation;0
);0
# New sentence = Buin , Zanjan;0
Buin;0
,;0
Zanjan;0
# New sentence = One Shot Deal '' ( June 2008 );0
One;0
Shot;0
Deal;0
'';0
(;0
June;0
2008;0
);0
# New sentence = Ron & Tammy : Part Two;0
Ron;0
&;0
Tammy;0
:;0
Part;0
Two;0
# New sentence = Karl Ove Knausgård , Robbie Williams , Dawn French , Jon Bon Jovi , Martin Kellerman;0
Karl;0
Ove;0
Knausgård;0
,;0
Robbie;0
Williams;0
,;0
Dawn;0
French;0
,;0
Jon;0
Bon;0
Jovi;0
,;0
Martin;0
Kellerman;0
# New sentence = ' '' West Germany ( Federal Republic of Germany ) '' ';0
';0
'';0
West;0
Germany;0
(;0
Federal;0
Republic;0
of;0
Germany;0
);0
'';0
';0
# New sentence = Glen Osborne , Pennsylvania;0
Glen;0
Osborne;0
,;0
Pennsylvania;0
# New sentence = Bradyrrhoa confiniella '' Zeller , 1848;0
Bradyrrhoa;0
confiniella;0
'';0
Zeller;0
,;0
1848;0
# New sentence = *1969 : ' '' Juventa '' ' and La Gauloise ( abandoned at 1-0 );0
*1969;0
:;0
';0
'';0
Juventa;0
'';0
';0
and;0
La;0
Gauloise;0
(;0
abandoned;0
at;0
1-0;0
);0
# New sentence = It is found in Brazil .;0
It;0
is;0
found;0
in;0
Brazil;0
.;0
# New sentence = *Jackling , West Valley City;0
*Jackling;0
,;0
West;0
Valley;0
City;0
# New sentence = Santa Fe County , New Mexico;0
Santa;0
Fe;0
County;0
,;0
New;0
Mexico;0
# New sentence = However , he got no further than Neuruppin in Brandenburg .;0
However;0
,;0
he;0
got;0
no;0
further;0
than;0
Neuruppin;0
in;0
Brandenburg;0
.;0
# New sentence = Armillaria tabescens '' = Clitocybe tabescens '';0
Armillaria;0
tabescens;0
'';0
=;0
Clitocybe;0
tabescens;0
'';0
# New sentence = Guarea trichilioides '' L .;0
Guarea;0
trichilioides;0
'';0
L;0
.;0
# New sentence = ''Denver '' sailed from Philadelphia on 23 January 1943 , and arrived at Efate , New Hebrides on 14 February .;0
''Denver;0
'';0
sailed;0
from;0
Philadelphia;0
on;0
23;0
January;0
1943;0
,;0
and;0
arrived;0
at;0
Efate;0
,;0
New;0
Hebrides;0
on;0
14;0
February;0
.;0
# New sentence = In 1928 , he moved to Bombay with the help of a loan from an aunt .;0
In;0
1928;0
,;0
he;0
moved;0
to;0
Bombay;0
with;0
the;0
help;0
of;0
a;0
loan;0
from;0
an;0
aunt;0
.;0
# New sentence = Communes of the Corrèze department;0
Communes;0
of;0
the;0
Corrèze;0
department;0
# New sentence = St Oswald 's Church , Dean;0
St;0
Oswald;0
's;0
Church;0
,;0
Dean;0
# New sentence = A number of other cars crashed at the same corner as well , including Wilson Fittipaldi , Jochen Mass , and John Watson .;0
A;0
number;0
of;0
other;0
cars;0
crashed;0
at;0
the;0
same;0
corner;0
as;0
well;0
,;0
including;0
Wilson;0
Fittipaldi;0
,;0
Jochen;0
Mass;0
,;0
and;0
John;0
Watson;0
.;0
# New sentence = ' '' Gastón Gaudio '' ' 6–4 , 6–0 , 6–2;0
';0
'';0
Gastón;0
Gaudio;0
'';0
';0
6–4;0
,;0
6–0;0
,;0
6–2;0
# New sentence = Ine Marie Eriksen Søreide;0
Ine;0
Marie;0
Eriksen;0
Søreide;0
# New sentence = Queen Victoria ( 1879 );0
Queen;0
Victoria;0
(;0
1879;0
);0
# New sentence = It is known from Australia .;0
It;0
is;0
known;0
from;0
Australia;0
.;0
# New sentence = Gyula Farkas ( linguist );0
Gyula;0
Farkas;0
(;0
linguist;0
);0
# New sentence = '' Sweet 19 Blues '' ( 1996 ) Namie Amuro;0
'';0
Sweet;0
19;0
Blues;0
'';0
(;0
1996;0
);0
Namie;0
Amuro;0
# New sentence = Louisville]] and Lexington , Kentucky;0
Louisville]];0
and;0
Lexington;0
,;0
Kentucky;0
# New sentence = Sam Sung District;0
Sam;0
Sung;0
District;0
# New sentence = ' '' Esteve Rabat '' ';0
';0
'';0
Esteve;0
Rabat;0
'';0
';0
# New sentence = Denise Scott Brown , partner in Venturi , Scott Brown and Associates;0
Denise;0
Scott;0
Brown;0
,;0
partner;0
in;0
Venturi;0
,;0
Scott;0
Brown;0
and;0
Associates;0
# New sentence = Fluvanna County , Virginia;0
Fluvanna;0
County;0
,;0
Virginia;0
# New sentence = Communes of the Lot-et-Garonne department;0
Communes;0
of;0
the;0
Lot-et-Garonne;0
department;0
# New sentence = His obituary in the Daily Telegraph described him as `` always physically tough and tactically astute .;0
His;0
obituary;0
in;0
the;0
Daily;0
Telegraph;0
described;0
him;0
as;0
``;0
always;0
physically;0
tough;0
and;0
tactically;0
astute;0
.;0
# New sentence = '' Taylor Swift '' ';0
'';0
Taylor;0
Swift;0
'';0
';0
# New sentence = Diocese of Meaux = Seine-et-Marne;0
Diocese;0
of;0
Meaux;0
=;0
Seine-et-Marne;0
# New sentence = Manuel I of Portugal;0
Manuel;0
I;0
of;0
Portugal;0
# New sentence = *01302 — Doncaster ( DO2 );0
*01302;0
—;0
Doncaster;0
(;0
DO2;0
);0
# New sentence = He also made one appearance for England .;0
He;0
also;0
made;0
one;0
appearance;0
for;0
England;0
.;0
# New sentence = '' Aethiophysa dualis '';0
'';0
Aethiophysa;0
dualis;0
'';0
# New sentence = Chauvé ( 44038 );0
Chauvé;0
(;0
44038;0
);0
# New sentence = Keni Thomas ( with Emmylou Harris );0
Keni;0
Thomas;0
(;0
with;0
Emmylou;0
Harris;0
);0
# New sentence = '' Salt Lake City Weekly '' , Salt Lake City ,;0
'';0
Salt;0
Lake;0
City;0
Weekly;0
'';0
,;0
Salt;0
Lake;0
City;0
,;0
# New sentence = Wolfram von Eschenbach '';0
Wolfram;0
von;0
Eschenbach;0
'';0
# New sentence = : : : *April 6 , 2011 — June 7 , 2011 San Fernando massacre;0
:;0
:;0
:;0
*April;0
6;0
,;0
2011;0
—;0
June;0
7;0
,;0
2011;0
San;0
Fernando;0
massacre;0
# New sentence = '' So Alone '' – ( 1978 );0
'';0
So;0
Alone;0
'';0
–;0
(;0
1978;0
);0
# New sentence = The Sessions ( band );0
The;0
Sessions;0
(;0
band;0
);0
# New sentence = It was adapted from the story entitled ''Sheba '' , which was written by Viña Delmar .;0
It;0
was;0
adapted;0
from;0
the;0
story;0
entitled;0
''Sheba;0
'';0
,;0
which;0
was;0
written;0
by;0
Viña;0
Delmar;0
.;0
# New sentence = It is also the birthplace of Benjamín `` El Maestro '' Galindo .;0
It;0
is;0
also;0
the;0
birthplace;0
of;0
Benjamín;0
``;0
El;0
Maestro;0
'';0
Galindo;0
.;0
# New sentence = Sons of Thunder;0
Sons;0
of;0
Thunder;0
# New sentence = Rufus Does Judy at Carnegie Hall '';0
Rufus;0
Does;0
Judy;0
at;0
Carnegie;0
Hall;0
'';0
# New sentence = Diocese of San Fernando de La Union;0
Diocese;0
of;0
San;0
Fernando;0
de;0
La;0
Union;0
# New sentence = Ribera Baja / Erribera Beitia;0
Ribera;0
Baja;0
/;0
Erribera;0
Beitia;0
# New sentence = Air Transport Command , 1 January 1944;0
Air;0
Transport;0
Command;0
,;0
1;0
January;0
1944;0
# New sentence = Wandering whistling duck;0
Wandering;0
whistling;0
duck;0
# New sentence = He died in Križevci on 9 August 1946 .;0
He;0
died;0
in;0
Križevci;0
on;0
9;0
August;0
1946;0
.;0
# New sentence = 2012 Seattle cafe shooting spree;0
2012;0
Seattle;0
cafe;0
shooting;0
spree;0
# New sentence = Jo O'Meara as Herself;0
Jo;0
O'Meara;0
as;0
Herself;0
