tokens;labels
Maestro;0
Ávila;0
# New sentence = Renan Bardini Bressan;0
Renan;0
Bardini;0
Bressan;0
# New sentence = I 'm Here to Help '';0
I;0
'm;0
Here;0
to;0
Help;0
'';0
# New sentence = He has played 31 matches for the Norway national handball team between 2005 and 2010 .;0
He;0
has;0
played;0
31;0
matches;0
for;0
the;0
Norway;0
national;0
handball;0
team;0
between;0
2005;0
and;0
2010;0
.;0
# New sentence = He was raised partially in Mantua .;0
He;0
was;0
raised;0
partially;0
in;0
Mantua;0
.;0
# New sentence = George William Smith ( sportsman );0
George;0
William;0
Smith;0
(;0
sportsman;0
);0
# New sentence = Gaetano de Lai;0
Gaetano;0
de;0
Lai;0
# New sentence = '' Caribou Kitchen '';0
'';0
Caribou;0
Kitchen;0
'';0
# New sentence = William Henry Bartlett;0
William;0
Henry;0
Bartlett;0
# New sentence = Sadhana Sargam , Kavita Krishnamurthy;0
Sadhana;0
Sargam;0
,;0
Kavita;0
Krishnamurthy;0
# New sentence = Jiyin ( Dingtao County , Shandong );0
Jiyin;0
(;0
Dingtao;0
County;0
,;0
Shandong;0
);0
# New sentence = Samuel Jordan Kirkwood , Iowa;0
Samuel;0
Jordan;0
Kirkwood;0
,;0
Iowa;0
# New sentence = Israel Isidor Elyashev;0
Israel;0
Isidor;0
Elyashev;0
# New sentence = Gerald Wallace ( 11 );0
Gerald;0
Wallace;0
(;0
11;0
);0
# New sentence = • Kljajićevo ( 6012 );0
•;0
Kljajićevo;0
(;0
6012;0
);0
# New sentence = He attended St. Bernard High School ( Los Angeles , California ) , before transferring to Beverly Hills High School in Beverly Hills , California .;0
He;0
attended;0
St.;0
Bernard;0
High;0
School;0
(;0
Los;0
Angeles;0
,;0
California;0
);0
,;0
before;0
transferring;0
to;0
Beverly;0
Hills;0
High;0
School;0
in;0
Beverly;0
Hills;0
,;0
California;0
.;0
# New sentence = The Guardian ( TV series );0
The;0
Guardian;0
(;0
TV;0
series;0
);0
# New sentence = Ellesmere Port Dock;0
Ellesmere;0
Port;0
Dock;0
# New sentence = The first protest was one of the largest that Turkey had seen in years until then .;0
The;0
first;0
protest;0
was;0
one;0
of;0
the;0
largest;0
that;0
Turkey;0
had;0
seen;0
in;0
years;0
until;0
then;0
.;0
# New sentence = Sekolah Berasrama Penuh Integrasi Gombak ( InteGomb ) , Selangor;0
Sekolah;0
Berasrama;0
Penuh;0
Integrasi;0
Gombak;0
(;0
InteGomb;0
);0
,;0
Selangor;0
# New sentence = Ananda Lewis – correspondent ( 2004–2005 );0
Ananda;0
Lewis;0
–;0
correspondent;0
(;0
2004–2005;0
);0
# New sentence = Miss World 2006 - Unplaced;0
Miss;0
World;0
2006;0
-;0
Unplaced;0
# New sentence = ** Pascal-Firmin Ndimira .;0
**;0
Pascal-Firmin;0
Ndimira;0
.;0
# New sentence = He was born in Springfield , Massachusetts .;0
He;0
was;0
born;0
in;0
Springfield;0
,;0
Massachusetts;0
.;0
# New sentence = Carole Bouquet , Philippe Noiret , Josiane Balasko , Marie-Anne Chazel , Christian Clavier ...;0
Carole;0
Bouquet;0
,;0
Philippe;0
Noiret;0
,;0
Josiane;0
Balasko;0
,;0
Marie-Anne;0
Chazel;0
,;0
Christian;0
Clavier;0
...;0
# New sentence = FCF Como 2000;0
FCF;0
Como;0
2000;0
# New sentence = ( From bottom left to bottom right ) Michael Fishman as D.J .;0
(;0
From;0
bottom;0
left;0
to;0
bottom;0
right;0
);0
Michael;0
Fishman;0
as;0
D.J;0
.;0
# New sentence = He was buried at Arlington National Cemetery .;0
He;0
was;0
buried;0
at;0
Arlington;0
National;0
Cemetery;0
.;0
# New sentence = ' '' Kumiko Iijima Yurika Sema '' ' 6–4 6–1;0
';0
'';0
Kumiko;0
Iijima;0
Yurika;0
Sema;0
'';0
';0
6–4;0
6–1;0
# New sentence = Speaker of the House of Representatives : Champ Clark ( D );0
Speaker;0
of;0
the;0
House;0
of;0
Representatives;0
:;0
Champ;0
Clark;0
(;0
D;0
);0
# New sentence = ' '' ' '' - Sanja Papić;0
';0
'';0
';0
'';0
-;0
Sanja;0
Papić;0
# New sentence = He studied in Bapatla Engineering College .;0
He;0
studied;0
in;0
Bapatla;0
Engineering;0
College;0
.;0
# New sentence = Kosarzyn , Greater Poland Voivodeship;0
Kosarzyn;0
,;0
Greater;0
Poland;0
Voivodeship;0
# New sentence = From 1904 onwards Charlie Chaplin trod the boards as a teenager .;0
From;0
1904;0
onwards;0
Charlie;0
Chaplin;0
trod;0
the;0
boards;0
as;0
a;0
teenager;0
.;0
# New sentence = '' Euptera falcata '' Libert , 1998;0
'';0
Euptera;0
falcata;0
'';0
Libert;0
,;0
1998;0
# New sentence = National and Local Government Officers ' Association;0
National;0
and;0
Local;0
Government;0
Officers;0
';0
Association;0
# New sentence = Sir Philip Carteret , 2nd Baronet;0
Sir;0
Philip;0
Carteret;0
,;0
2nd;0
Baronet;0
# New sentence = Barice , Stari Grad;0
Barice;0
,;0
Stari;0
Grad;0
# New sentence = '' OVO '' ( 2000 );0
'';0
OVO;0
'';0
(;0
2000;0
);0
# New sentence = Donald W. Reynolds;0
Donald;0
W.;0
Reynolds;0
# New sentence = It is found in Europe .;0
It;0
is;0
found;0
in;0
Europe;0
.;0
# New sentence = *Assistant Manager : Lee Nogan;0
*Assistant;0
Manager;0
:;0
Lee;0
Nogan;0
# New sentence = ' '' John McEnroe '' ' defeated Sandy Mayer 6–7 , 6–3 , 6–3;0
';0
'';0
John;0
McEnroe;0
'';0
';0
defeated;0
Sandy;0
Mayer;0
6–7;0
,;0
6–3;0
,;0
6–3;0
# New sentence = Years later , this approach would be labeled as `` Hot adult contemporary .;0
Years;0
later;0
,;0
this;0
approach;0
would;0
be;0
labeled;0
as;0
``;0
Hot;0
adult;0
contemporary;0
.;0
# New sentence = Siemionki , Kuyavian-Pomeranian Voivodeship;0
Siemionki;0
,;0
Kuyavian-Pomeranian;0
Voivodeship;0
# New sentence = One exists at Jiangyin , Jiangsu Province , China .;0
One;0
exists;0
at;0
Jiangyin;0
,;0
Jiangsu;0
Province;0
,;0
China;0
.;0
# New sentence = '' Tinik Sa Dibdib '' ( 1985 );0
'';0
Tinik;0
Sa;0
Dibdib;0
'';0
(;0
1985;0
);0
# New sentence = It was written by Miracles lead singer Smokey Robinson , who also was the song’s producer , and the group’s main guitarist , Cornelius Grant .;0
It;0
was;0
written;0
by;0
Miracles;0
lead;0
singer;0
Smokey;0
Robinson;0
,;0
who;0
also;0
was;0
the;0
song’s;0
producer;0
,;0
and;0
the;0
group’s;0
main;0
guitarist;0
,;0
Cornelius;0
Grant;0
.;0
# New sentence = It is known from Laos .;0
It;0
is;0
known;0
from;0
Laos;0
.;0
# New sentence = William Hay ( Australian politician ) ( 1816–1908 );0
William;0
Hay;0
(;0
Australian;0
politician;0
);0
(;0
1816–1908;0
);0
# New sentence = Premier of Ontario - Bill Davis then Frank Miller then David Peterson;0
Premier;0
of;0
Ontario;0
-;0
Bill;0
Davis;0
then;0
Frank;0
Miller;0
then;0
David;0
Peterson;0
# New sentence = Harrison Township , Miami County ( northeast );0
Harrison;0
Township;0
,;0
Miami;0
County;0
(;0
northeast;0
);0
# New sentence = Horacio Rivero , Jr .;0
Horacio;0
Rivero;0
,;0
Jr;0
.;0
# New sentence = National Highway 24B ( India );0
National;0
Highway;0
24B;0
(;0
India;0
);0
# New sentence = Les Aventures du roi Pausole '' ( 1933 );0
Les;0
Aventures;0
du;0
roi;0
Pausole;0
'';0
(;0
1933;0
);0
# New sentence = He was born at Glasgow on 8 March 1824 .;0
He;0
was;0
born;0
at;0
Glasgow;0
on;0
8;0
March;0
1824;0
.;0
# New sentence = A Man Called `` Bee '' : Studying the Yanomamo , 1975;0
A;0
Man;0
Called;0
``;0
Bee;0
'';0
:;0
Studying;0
the;0
Yanomamo;0
,;0
1975;0
# New sentence = Bankhaus Reuschel & Co . , Munich;0
Bankhaus;0
Reuschel;0
&;0
Co;0
.;0
,;0
Munich;0
# New sentence = In 2010 he was appointed to replace Sen. Fred Jarrett .;0
In;0
2010;0
he;0
was;0
appointed;0
to;0
replace;0
Sen.;0
Fred;0
Jarrett;0
.;0
# New sentence = Carychium tridentatum '' ( Risso , 1826 );0
Carychium;0
tridentatum;0
'';0
(;0
Risso;0
,;0
1826;0
);0
# New sentence = Poalei Agudat Yisrael : 2;0
Poalei;0
Agudat;0
Yisrael;0
:;0
2;0
# New sentence = Vera Coking , a real-estate holdout in Atlantic City , New Jersey;0
Vera;0
Coking;0
,;0
a;0
real-estate;0
holdout;0
in;0
Atlantic;0
City;0
,;0
New;0
Jersey;0
# New sentence = ''Begonias '' ( with Caitlin Cary );0
''Begonias;0
'';0
(;0
with;0
Caitlin;0
Cary;0
);0
# New sentence = `` Galveston '' ( Jimmy Webb ) - 2:40;0
``;0
Galveston;0
'';0
(;0
Jimmy;0
Webb;0
);0
-;0
02.40;0
# New sentence = Exene Cervenka ( 1996 );0
Exene;0
Cervenka;0
(;0
1996;0
);0
# New sentence = ' '' Wicres '' ';0
';0
'';0
Wicres;0
'';0
';0
# New sentence = List of Google easter eggs;0
List;0
of;0
Google;0
easter;0
eggs;0
# New sentence = Chalk Farm Salvation Army Band;0
Chalk;0
Farm;0
Salvation;0
Army;0
Band;0
# New sentence = Mitt Romney 52 % - Barack Obama 48 %;0
Mitt;0
Romney;0
52;0
%;0
-;0
Barack;0
Obama;0
48;0
%;0
# New sentence = Murder of Nubia Barahona;0
Murder;0
of;0
Nubia;0
Barahona;0
# New sentence = The remixes were made by Shep Pettibone .;0
The;0
remixes;0
were;0
made;0
by;0
Shep;0
Pettibone;0
.;0
# New sentence = Abe Hartley – 1897;0
Abe;0
Hartley;0
–;0
1897;0
# New sentence = ' '' Piet Norval '' ' ' '' Kevin Ullyett '' '7–5 , 6–3;0
';0
'';0
Piet;0
Norval;0
'';0
';0
';0
'';0
Kevin;0
Ullyett;0
'';0
'7–5;0
,;0
6–3;0
# New sentence = Summer Jam ( song );0
Summer;0
Jam;0
(;0
song;0
);0
# New sentence = Kubra , Najmeddin ( 1145–1220 );0
Kubra;0
,;0
Najmeddin;0
(;0
1145–1220;0
);0
# New sentence = '' Have a Good Time for Me '' - Jonathan Edwards;0
'';0
Have;0
a;0
Good;0
Time;0
for;0
Me;0
'';0
-;0
Jonathan;0
Edwards;0
# New sentence = ''Claytonia caroliniana '' var. ''caroliniana '' ( N );0
''Claytonia;0
caroliniana;0
'';0
var.;0
''caroliniana;0
'';0
(;0
N;0
);0
# New sentence = Shine : The Best of Annie Crummer;0
Shine;0
:;0
The;0
Best;0
of;0
Annie;0
Crummer;0
# New sentence = ' '' With Carmen McRae '' ';0
';0
'';0
With;0
Carmen;0
McRae;0
'';0
';0
# New sentence = 1906–07 Primera Fuerza season;0
1906–07;0
Primera;0
Fuerza;0
season;0
# New sentence = Family Fortunes '' ( 2012–present );0
Family;0
Fortunes;0
'';0
(;0
2012–present;0
);0
# New sentence = Covenant of the Goddess;0
Covenant;0
of;0
the;0
Goddess;0
# New sentence = Noel Howlett - Lawyer;0
Noel;0
Howlett;0
-;0
Lawyer;0
# New sentence = *Doubles : Wayne Ferreira / Yevgeny Kafelnikov defeated Paul Haarhuis / Sandon Stolle , 6–3 , 2–6 , 6–1;0
*Doubles;0
:;0
Wayne;0
Ferreira;0
/;0
Yevgeny;0
Kafelnikov;0
defeated;0
Paul;0
Haarhuis;0
/;0
Sandon;0
Stolle;0
,;0
6–3;0
,;0
2–6;0
,;0
6–1;0
# New sentence = ''Legacy '' ( The Temptations album ) , 2004;0
''Legacy;0
'';0
(;0
The;0
Temptations;0
album;0
);0
,;0
2004;0
# New sentence = Schram City , Illinois – $ 16,994;0
Schram;0
City;0
,;0
Illinois;0
–;0
$;0
16,994;0
# New sentence = who is usually associated with Caernarvonshire .;0
who;0
is;0
usually;0
associated;0
with;0
Caernarvonshire;0
.;0
# New sentence = '' These Days '' ( 1995 );0
'';0
These;0
Days;0
'';0
(;0
1995;0
);0
# New sentence = Turtle Rock Studios;0
Turtle;0
Rock;0
Studios;0
# New sentence = Step Into the Dark '';0
Step;0
Into;0
the;0
Dark;0
'';0
# New sentence = Mossel Bay Local Municipality;0
Mossel;0
Bay;0
Local;0
Municipality;0
# New sentence = DHS Management Directorate;0
DHS;0
Management;0
Directorate;0
# New sentence = Heidkopf ( Wiehen Hills );0
Heidkopf;0
(;0
Wiehen;0
Hills;0
);0
# New sentence = ' '' Nikola Mektić '' ' ' '' Antonio Veić '' ';0
';0
'';0
Nikola;0
Mektić;0
'';0
';0
';0
'';0
Antonio;0
Veić;0
'';0
';0
# New sentence = ** Vietnam during the Second World War;0
**;0
Vietnam;0
during;0
the;0
Second;0
World;0
War;0
# New sentence = `` Beauty and a Beat '' ( JD4 );0
``;0
Beauty;0
and;0
a;0
Beat;0
'';0
(;0
JD4;0
);0
# New sentence = F.C. Kibi International University Charme;0
F.C.;0
Kibi;0
International;0
University;0
Charme;0
# New sentence = Shearon Harris Nuclear Power Plant in New Hill;0
Shearon;0
Harris;0
Nuclear;0
Power;0
Plant;0
in;0
New;0
Hill;0
# New sentence = ' '' Tim Worrell '' ' ( 2–2 );0
';0
'';0
Tim;0
Worrell;0
'';0
';0
(;0
2–2;0
);0
# New sentence = National Register of Historic Places listings in Southampton County , Virginia;0
National;0
Register;0
of;0
Historic;0
Places;0
listings;0
in;0
Southampton;0
County;0
,;0
Virginia;0
# New sentence = She retired at age 41 to Mackinac Island .;0
She;0
retired;0
at;0
age;0
41;0
to;0
Mackinac;0
Island;0
.;0
# New sentence = Fort Dodge ( United States Army Post );0
Fort;0
Dodge;0
(;0
United;0
States;0
Army;0
Post;0
);0
# New sentence = Anders Oechsler ( REtires );0
Anders;0
Oechsler;0
(;0
REtires;0
);0
# New sentence = Santa Fe Depot ( San Diego );0
Santa;0
Fe;0
Depot;0
(;0
San;0
Diego;0
);0
# New sentence = Pierson , Illinois;0
Pierson;0
,;0
Illinois;0
# New sentence = ''WEC 21 '' 's main event was a fight between Rob McCullough and Ryan Healy .;0
''WEC;0
21;0
'';0
's;0
main;0
event;0
was;0
a;0
fight;0
between;0
Rob;0
McCullough;0
and;0
Ryan;0
Healy;0
.;0
# New sentence = Ripley , Mississippi;0
Ripley;0
,;0
Mississippi;0
# New sentence = Its last assignment was with the 1st Missile Division , based at Redstone Arsenal .;0
Its;0
last;0
assignment;0
was;0
with;0
the;0
1st;0
Missile;0
Division;0
,;0
based;0
at;0
Redstone;0
Arsenal;0
.;0
# New sentence = Adel Taarabt – Tottenham Hotspur , Queens Park Rangers , Fulham – 2006–09 , 2011–15;0
Adel;0
Taarabt;0
–;0
Tottenham;0
Hotspur;0
,;0
Queens;0
Park;0
Rangers;0
,;0
Fulham;0
–;0
2006–09;0
,;0
2011–15;0
# New sentence = De Witte Holevoet , Scherpenzeel .;0
De;0
Witte;0
Holevoet;0
,;0
Scherpenzeel;0
.;0
# New sentence = Thady Wyndham-Quin , 7th Earl of Dunraven and Mount-Earl;0
Thady;0
Wyndham-Quin;0
,;0
7th;0
Earl;0
of;0
Dunraven;0
and;0
Mount-Earl;0
# New sentence = It was ultimately acquired by ConAgra Foods .;0
It;0
was;0
ultimately;0
acquired;0
by;0
ConAgra;0
Foods;0
.;0
# New sentence = Islamic State of Iraq;0
Islamic;0
State;0
of;0
Iraq;0
# New sentence = The Hourly Radio;0
The;0
Hourly;0
Radio;0
# New sentence = Mount Olive , Virginia;0
Mount;0
Olive;0
,;0
Virginia;0
# New sentence = T-ran currently operates and resides in Nashville , Tennessee .;0
T-ran;0
currently;0
operates;0
and;0
resides;0
in;0
Nashville;0
,;0
Tennessee;0
.;0
# New sentence = Marcello Mastroianni , Virna Lisi;0
Marcello;0
Mastroianni;0
,;0
Virna;0
Lisi;0
# New sentence = Kalyan Kumar , B. Sarojadevi , Ambarish , Jayamalini;0
Kalyan;0
Kumar;0
,;0
B.;0
Sarojadevi;0
,;0
Ambarish;0
,;0
Jayamalini;0
# New sentence = Lunenburg , Vermont;0
Lunenburg;0
,;0
Vermont;0
# New sentence = Christina of Norway;0
Christina;0
of;0
Norway;0
# New sentence = American Association : Lincoln Saltdogs;0
American;0
Association;0
:;0
Lincoln;0
Saltdogs;0
# New sentence = He performed in the companies of Rosalind Newman and Matthew Diamond , and began working as a choreographer in 1982 .;0
He;0
performed;0
in;0
the;0
companies;0
of;0
Rosalind;0
Newman;0
and;0
Matthew;0
Diamond;0
,;0
and;0
began;0
working;0
as;0
a;0
choreographer;0
in;0
1982;0
.;0
# New sentence = 2005 - Telemanías - Teleocho - Córdoba , Argentina;0
2005;0
-;0
Telemanías;0
-;0
Teleocho;0
-;0
Córdoba;0
,;0
Argentina;0
# New sentence = California State Polytechnic University , Pomona;0
California;0
State;0
Polytechnic;0
University;0
,;0
Pomona;0
# New sentence = Heathmont railway station;0
Heathmont;0
railway;0
station;0
# New sentence = Humcha , Karnataka 1947;0
Humcha;0
,;0
Karnataka;0
1947;0
# New sentence = Franz Klammer ( 3 );0
Franz;0
Klammer;0
(;0
3;0
);0
# New sentence = *2 May 1829 : George Bankes;0
*2;0
May;0
1829;0
:;0
George;0
Bankes;0
# New sentence = ' '' Simon Delaney '' ';0
';0
'';0
Simon;0
Delaney;0
'';0
';0
# New sentence = 1971 Montreal Expos season;0
1971;0
Montreal;0
Expos;0
season;0
# New sentence = Mike O'Brien ( Michigan politician );0
Mike;0
O'Brien;0
(;0
Michigan;0
politician;0
);0
# New sentence = It was released on June 25 , 2013 under Epitaph Records .;0
It;0
was;0
released;0
on;0
June;0
25;0
,;0
2013;0
under;0
Epitaph;0
Records;0
.;0
# New sentence = Augustus H. Tulk;0
Augustus;0
H.;0
Tulk;0
# New sentence = Karl Ludvigsen , editor of Car and Driver '' , Motor Trend '' ( born in Kalamazoo );0
Karl;0
Ludvigsen;0
,;0
editor;0
of;0
Car;0
and;0
Driver;0
'';0
,;0
Motor;0
Trend;0
'';0
(;0
born;0
in;0
Kalamazoo;0
);0
# New sentence = Oomph ! - Wunschkind '';0
Oomph;0
!;0
-;0
Wunschkind;0
'';0
# New sentence = In 1975 under pressure from the Holy See , he resigned from active religious duty .;0
In;0
1975;0
under;0
pressure;0
from;0
the;0
Holy;0
See;0
,;0
he;0
resigned;0
from;0
active;0
religious;0
duty;0
.;0
# New sentence = ' '' Sergio Roitman '' '7–6 ( 5 ) , 6–4;0
';0
'';0
Sergio;0
Roitman;0
'';0
'7–6;0
(;0
5;0
);0
,;0
6–4;0
# New sentence = Sacred Grove ( Latter Day Saint movement );0
Sacred;0
Grove;0
(;0
Latter;0
Day;0
Saint;0
movement;0
);0
# New sentence = A recording of part of one episode is known to exist at the Paley Center for Media .;0
A;0
recording;0
of;0
part;0
of;0
one;0
episode;0
is;0
known;0
to;0
exist;0
at;0
the;0
Paley;0
Center;0
for;0
Media;0
.;0
# New sentence = Arthur Lawson Johnston , 3rd Baron Luke;0
Arthur;0
Lawson;0
Johnston;0
,;0
3rd;0
Baron;0
Luke;0
# New sentence = Mrągowo - Kałęczyn - Szczytno;0
Mrągowo;0
-;0
Kałęczyn;0
-;0
Szczytno;0
# New sentence = Jake Goldsbie as Toby Isaacs ( 12 episodes );0
Jake;0
Goldsbie;0
as;0
Toby;0
Isaacs;0
(;0
12;0
episodes;0
);0
# New sentence = ' '' Bosson '' ';0
';0
'';0
Bosson;0
'';0
';0
# New sentence = Darker than Black;0
Darker;0
than;0
Black;0
# New sentence = Neal Tiemann , lead guitarist in David Cook 's band;0
Neal;0
Tiemann;0
,;0
lead;0
guitarist;0
in;0
David;0
Cook;0
's;0
band;0
# New sentence = He was the son of William Edward Tomline and grandson of George Pretyman Tomline .;0
He;0
was;0
the;0
son;0
of;0
William;0
Edward;0
Tomline;0
and;0
grandson;0
of;0
George;0
Pretyman;0
Tomline;0
.;0
# New sentence = Over ( Drake song );0
Over;0
(;0
Drake;0
song;0
);0
# New sentence = Rachael Ray ( TV series );0
Rachael;0
Ray;0
(;0
TV;0
series;0
);0
# New sentence = 239 Rayne , Louisiana $ 12,588;0
239;0
Rayne;0
,;0
Louisiana;0
$;0
12,588;0
# New sentence = It is found in Surinam , Panama , French Guiana , Venezuela , Brazil and Colombia .;0
It;0
is;0
found;0
in;0
Surinam;0
,;0
Panama;0
,;0
French;0
Guiana;0
,;0
Venezuela;0
,;0
Brazil;0
and;0
Colombia;0
.;0
# New sentence = His younger brother was Edmund de la Pole .;0
His;0
younger;0
brother;0
was;0
Edmund;0
de;0
la;0
Pole;0
.;0
# New sentence = It is found only in Angola .;0
It;0
is;0
found;0
only;0
in;0
Angola;0
.;0
# New sentence = ''Drama '' ( Bitter : Sweet album ) , 2008;0
''Drama;0
'';0
(;0
Bitter;0
:;0
Sweet;0
album;0
);0
,;0
2008;0
# New sentence = '' The Wander-ground '' , Sally Miller Gearhart ( 1978 );0
'';0
The;0
Wander-ground;0
'';0
,;0
Sally;0
Miller;0
Gearhart;0
(;0
1978;0
);0
# New sentence = The École des mines d'Alès;0
The;0
École;0
des;0
mines;0
d'Alès;0
# New sentence = Extravadanses in Castres in July .;0
Extravadanses;0
in;0
Castres;0
in;0
July;0
.;0
# New sentence = California Society of Municipal Finance Officers ( CSMFO );0
California;0
Society;0
of;0
Municipal;0
Finance;0
Officers;0
(;0
CSMFO;0
);0
# New sentence = Arizona United SC;0
Arizona;0
United;0
SC;0
# New sentence = R. N. Sudarshan in Guest Appearance;0
R.;0
N.;0
Sudarshan;0
in;0
Guest;0
Appearance;0
# New sentence = ' '' USM Alger '' ';0
';0
'';0
USM;0
Alger;0
'';0
';0
# New sentence = ** '' Acrobasis craterantis '' ( Meyrick , 1933 );0
**;0
'';0
Acrobasis;0
craterantis;0
'';0
(;0
Meyrick;0
,;0
1933;0
);0
# New sentence = He was one of the founders and leaders of the United Gold Coast Convention ( UGCC ) known as `` The Big Six '' .;0
He;0
was;0
one;0
of;0
the;0
founders;0
and;0
leaders;0
of;0
the;0
United;0
Gold;0
Coast;0
Convention;0
(;0
UGCC;0
);0
known;0
as;0
``;0
The;0
Big;0
Six;0
'';0
.;0
# New sentence = It is found in Costa Rica .;0
It;0
is;0
found;0
in;0
Costa;0
Rica;0
.;0
# New sentence = Seda ( ) , built in the early 20th century , collapsed in 2005;0
Seda;0
(;0
);0
,;0
built;0
in;0
the;0
early;0
20th;0
century;0
,;0
collapsed;0
in;0
2005;0
# New sentence = Holy Wars ... The Punishment Due;0
Holy;0
Wars;0
...;0
The;0
Punishment;0
Due;0
# New sentence = Quentin N. Burdick ( D );0
Quentin;0
N.;0
Burdick;0
(;0
D;0
);0
# New sentence = '' A Rose Is Still a Rose '';0
'';0
A;0
Rose;0
Is;0
Still;0
a;0
Rose;0
'';0
# New sentence = Gallatin National Forest ( part );0
Gallatin;0
National;0
Forest;0
(;0
part;0
);0
# New sentence = It is currently published by Fairfax Media .;0
It;0
is;0
currently;0
published;0
by;0
Fairfax;0
Media;0
.;0
# New sentence = ** '' Guardians of the Galaxy : Awesome Mix : Vol. 1 '';0
**;0
'';0
Guardians;0
of;0
the;0
Galaxy;0
:;0
Awesome;0
Mix;0
:;0
Vol.;0
1;0
'';0
# New sentence = He was born and died in Sydney .;0
He;0
was;0
born;0
and;0
died;0
in;0
Sydney;0
.;0
# New sentence = Statue of Sebestyén Tinódi Lantos by Gyula Bezerédi;0
Statue;0
of;0
Sebestyén;0
Tinódi;0
Lantos;0
by;0
Gyula;0
Bezerédi;0
# New sentence = Jesse D. Bright ( D );0
Jesse;0
D.;0
Bright;0
(;0
D;0
);0
# New sentence = Sean McGinly Cast , John Malkovich , Colin Hanks , Emily Blunt , Ricky Jay;0
Sean;0
McGinly;0
Cast;0
,;0
John;0
Malkovich;0
,;0
Colin;0
Hanks;0
,;0
Emily;0
Blunt;0
,;0
Ricky;0
Jay;0
# New sentence = It is found in Bolivia .;0
It;0
is;0
found;0
in;0
Bolivia;0
.;0
# New sentence = Yaw , pitch , and roll;0
Yaw;0
,;0
pitch;0
,;0
and;0
roll;0
# New sentence = For Ministry of War Transport;0
For;0
Ministry;0
of;0
War;0
Transport;0
# New sentence = 635th ( King 's Regiment ) Infantry Regiment Royal Artillery formed by 38th ( The King 's Regiment ) Searchlight Regiment RA ( TA ) .;0
635th;0
(;0
King;0
's;0
Regiment;0
);0
Infantry;0
Regiment;0
Royal;0
Artillery;0
formed;0
by;0
38th;0
(;0
The;0
King;0
's;0
Regiment;0
);0
Searchlight;0
Regiment;0
RA;0
(;0
TA;0
);0
.;0
# New sentence = Straight River Township , Hubbard County , Minnesota;0
Straight;0
River;0
Township;0
,;0
Hubbard;0
County;0
,;0
Minnesota;0
# New sentence = All entries use Continental tyres .;0
All;0
entries;0
use;0
Continental;0
tyres;0
.;0
# New sentence = Delhi–Agra–Lucknow–Varanasi–Patna–Kolkata high-speed passenger corridor;0
Delhi–Agra–Lucknow–Varanasi–Patna–Kolkata;0
high-speed;0
passenger;0
corridor;0
# New sentence = 1908 - South Dakota Central Railway built .;0
1908;0
-;0
South;0
Dakota;0
Central;0
Railway;0
built;0
.;0
# New sentence = Grosse Pointe Shores , Michigan;0
Grosse;0
Pointe;0
Shores;0
,;0
Michigan;0
# New sentence = : Tour de France :;0
:;0
Tour;0
de;0
France;0
:;0
# New sentence = Air chief marshal;0
Air;0
chief;0
marshal;0
# New sentence = Following in Trabzonspor 's footsteps , we have brought success back to Anatolia , he added .;0
Following;0
in;0
Trabzonspor;0
's;0
footsteps;0
,;0
we;0
have;0
brought;0
success;0
back;0
to;0
Anatolia;0
,;0
he;0
added;0
.;0
# New sentence = London Wasps ' '' ( 4 ) ' '';0
London;0
Wasps;0
';0
'';0
(;0
4;0
);0
';0
'';0
# New sentence = : Aletta van Manen;0
:;0
Aletta;0
van;0
Manen;0
# New sentence = Dračevo , Skopje;0
Dračevo;0
,;0
Skopje;0
# New sentence = Manor School and Sports College , Raunds;0
Manor;0
School;0
and;0
Sports;0
College;0
,;0
Raunds;0
# New sentence = The annual competition is hosted by AtomFilms .;0
The;0
annual;0
competition;0
is;0
hosted;0
by;0
AtomFilms;0
.;0
# New sentence = Desert Breeze Lake;0
Desert;0
Breeze;0
Lake;0
# New sentence = Baptist Joint Committee for Religious Liberty –;0
Baptist;0
Joint;0
Committee;0
for;0
Religious;0
Liberty;0
–;0
# New sentence = • Predvorica ( 469 );0
•;0
Predvorica;0
(;0
469;0
);0
# New sentence = Loftus Versfeld Stadium , Pretoria;0
Loftus;0
Versfeld;0
Stadium;0
,;0
Pretoria;0
# New sentence = John Aymer Dalrymple , 13th Earl of Stair 8 January 1962 – 1981;0
John;0
Aymer;0
Dalrymple;0
,;0
13th;0
Earl;0
of;0
Stair;0
8;0
January;0
1962;0
–;0
1981;0
# New sentence = Parkview High School — Lilburn , Georgia;0
Parkview;0
High;0
School;0
—;0
Lilburn;0
,;0
Georgia;0
# New sentence = ' '' Holy Names University;0
';0
'';0
Holy;0
Names;0
University;0
# New sentence = Swiss Tower , a building in Jumeirah Lake Towers in Dubai , United Arab Emirates;0
Swiss;0
Tower;0
,;0
a;0
building;0
in;0
Jumeirah;0
Lake;0
Towers;0
in;0
Dubai;0
,;0
United;0
Arab;0
Emirates;0
# New sentence = Texas Sports Hall of Fame , deceased;0
Texas;0
Sports;0
Hall;0
of;0
Fame;0
,;0
deceased;0
# New sentence = David Hudson , lawyer and writer;0
David;0
Hudson;0
,;0
lawyer;0
and;0
writer;0
# New sentence = *2003 : Andrea Barberi ( 3 );0
*2003;0
:;0
Andrea;0
Barberi;0
(;0
3;0
);0
# New sentence = *date unknown - Quilpué is founded .;0
*date;0
unknown;0
-;0
Quilpué;0
is;0
founded;0
.;0
# New sentence = Archbishop of Akhalkalakhi;0
Archbishop;0
of;0
